Date,Product,Gross_Premium,Total_Incl_VAT,City,Payment_Status,Payment_Method,Policy_Start_Date,Policy_Term,Policy_Duration_Days,Policy_End_Date,Customer_ID
2025-12-23,Motor,765.0,902.7,Phoenix,Paid,Bank Transfer,2025-12-23,1Y,365,2026-12-22,CUST1746
2025-12-26,Other,827.0,975.86,New York,Paid,Online,2025-12-26,1Y,365,2026-12-25,CUST1747
2025-05-18,Motor,985.0,1162.3,New York,Paid,Online,2025-05-18,1Y,365,2026-05-17,CUST1748
2025-10-21,Medical,1000.0,1180.0,Seattle,Paid,Card,2025-10-21,6M,180,2026-04-18,CUST1749
2025-09-19,Medical,840.0,991.2,Los Angeles,Paid,Cash,2025-09-19,1Y,365,2026-09-18,CUST1750
2025-12-05,Medical,754.0,889.72,Miami,Paid,Card,2025-12-05,1Y,365,2026-12-04,CUST1751
2025-11-20,Medical,754.0,889.72,Miami,Pending,Online,2025-11-20,1Y,365,2026-11-19,CUST1752
2025-08-17,Other,,,Seattle,,Bank Transfer,2025-08-17,1Y,365,2026-08-16,CUST1753
2025-05-24,Travel,882.0,1040.76,Dallas,Paid,Card,2025-05-24,1Y,365,2026-05-23,CUST1754
2025-08-17,Medical,896.0,1057.28,Seattle,Paid,Card,2025-08-17,1Y,365,2026-08-16,CUST1755
2025-04-27,Medical,1026.0,1210.68,Miami,Pending,Card,2025-04-27,1Y,365,2026-04-26,CUST1756
2025-05-07,Other,706.0,833.08,Chicago,Paid,Online,2025-05-07,1Y,365,2026-05-06,CUST1757
2025-08-10,Motor,1002.0,1182.36,Chicago,Paid,Cash,2025-08-10,1Y,365,2026-08-09,CUST1758
2025-07-27,Travel,809.0,954.62,Chicago,Paid,Card,2025-07-27,1Y,365,2026-07-26,CUST1759
2025-07-31,Motor,1073.0,1266.14,Chicago,Paid,Card,2025-07-31,1Y,365,2026-07-30,CUST1760
2025-05-21,Travel,1083.0,1277.94,New York,Pending,Card,2025-05-21,1Y,365,2026-05-20,CUST1761
2025-05-29,Medical,901.0,1063.18,Chicago,Paid,Bank Transfer,2025-05-29,1Y,365,2026-05-28,CUST1762
2025-01-04,Medical,826.0,974.68,Chicago,Paid,Card,2025-01-04,1Y,365,2026-01-03,CUST1763
2025-08-08,Motor,793.0,935.74,New York,Paid,Card,2025-08-08,1Y,365,2026-08-07,CUST1764
2025-07-29,Medical,772.0,910.96,Los Angeles,Pending,Online,2025-07-29,1Y,365,2026-07-28,CUST1765
2025-12-07,Medical,1100.0,1298.0,Dallas,Pending,Bank Transfer,2025-12-07,1Y,365,2026-12-06,CUST1766
2025-07-03,Motor,775.0,914.5,Phoenix,Paid,Cash,2025-07-03,1Y,365,2026-07-02,CUST1767
2025-06-20,Travel,879.0,1037.22,Seattle,Pending,Bank Transfer,2025-06-20,1Y,365,2026-06-19,CUST1768
2025-01-25,Motor,892.0,1052.56,Phoenix,Paid,Bank Transfer,2025-01-25,1Y,365,2026-01-24,CUST1769
2025-03-13,Motor,972.0,1146.96,Seattle,Pending,Bank Transfer,2025-03-13,1Y,365,2026-03-12,CUST1770
2025-05-04,Medical,1037.0,1223.66,Dallas,Pending,Card,2025-05-04,1Y,365,2026-05-03,CUST1771
2025-05-18,Medical,923.0,1089.14,New York,Paid,Card,2025-05-18,1Y,365,2026-05-17,CUST1772
2025-05-13,Travel,1003.0,1183.54,Boston,Paid,Online,2025-05-13,1Y,365,2026-05-12,CUST1773
2025-05-24,Travel,927.0,1093.86,New York,Paid,Online,2025-05-24,1Y,365,2026-05-23,CUST1774
2025-10-07,Travel,875.0,1032.5,Phoenix,Paid,Cash,2025-10-07,1Y,365,2026-10-06,CUST1775
2025-02-17,Travel,763.0,900.34,Dallas,Paid,Card,2025-02-17,1Y,365,2026-02-16,CUST1776
2025-05-01,Motor,783.0,923.94,Los Angeles,Paid,Card,2025-05-01,1Y,365,2026-04-30,CUST1777
2025-03-01,Travel,873.0,1030.14,Phoenix,Paid,Card,2025-03-01,1Y,365,2026-02-28,CUST1778
2025-04-23,Medical,718.0,847.24,Chicago,Paid,Online,2025-04-23,1Y,365,2026-04-22,CUST1779
2025-09-07,Motor,826.0,974.68,,Paid,Online,2025-09-07,1Y,365,2026-09-06,CUST1780
2025-01-18,Medical,885.0,1044.3,New York,Paid,Bank Transfer,2025-01-18,1Y,365,2026-01-17,CUST1781
2025-05-04,Other,889.0,1049.02,New York,Paid,Online,2025-05-04,1Y,365,2026-05-03,CUST1782
2025-01-09,Travel,1026.0,1210.68,New York,Paid,Card,2025-01-09,1Y,365,2026-01-08,CUST1783
2025-12-14,Medical,1088.0,1283.84,Phoenix,Pending,Bank Transfer,2025-12-14,1Y,365,2026-12-13,CUST1784
2025-09-22,Medical,992.0,1170.56,Houston,Refunded,Card,2025-09-22,6M,180,2026-03-20,CUST1785
2025-03-30,Motor,731.0,862.58,Houston,Paid,Card,2025-03-30,1Y,365,2026-03-29,CUST1786
2025-03-14,Motor,863.0,1018.34,Miami,Paid,Online,2025-03-14,1Y,365,2026-03-13,CUST1787
2025-02-06,Medical,992.0,1170.56,New York,Paid,Online,2025-02-06,1Y,365,2026-02-05,CUST1788
2025-06-22,Medical,938.0,1106.84,Los Angeles,Refunded,Card,2025-06-22,3M,90,2025-09-19,CUST1789
2025-10-02,Travel,883.0,1041.94,Dallas,Paid,Card,2025-10-02,1Y,365,2026-10-01,CUST1790
2025-08-01,Medical,874.0,1031.32,Atlanta,Pending,Bank Transfer,2025-08-01,1Y,365,2026-07-31,CUST1791
2025-11-17,Travel,862.0,1017.16,Chicago,Paid,Card,2025-11-17,1Y,365,2026-11-16,CUST1792
2025-05-06,Motor,932.0,1099.76,New York,Paid,Bank Transfer,2025-05-06,1Y,365,2026-05-05,CUST1793
2025-04-12,Other,771.0,909.78,Dallas,,Bank Transfer,2025-04-12,1Y,365,2026-04-11,CUST1794
2025-06-24,Medical,907.0,1070.26,Atlanta,Pending,Card,2025-06-24,3M,90,2025-09-21,CUST1795
2025-03-15,Medical,782.0,922.76,Chicago,Pending,Card,2025-03-15,3M,90,2025-06-12,CUST1796
2025-12-22,Motor,973.0,1148.14,Los Angeles,Paid,Card,2025-12-22,3M,90,2026-03-21,CUST1797
2025-03-09,Medical,1046.0,1234.28,New York,Paid,Online,2025-03-09,1Y,365,2026-03-08,CUST1798
2025-06-24,Medical,903.0,1065.54,Phoenix,Paid,Card,2025-06-24,1Y,365,2026-06-23,CUST1799
2025-07-10,Motor,855.0,1008.9,Atlanta,Failed,Bank Transfer,2025-07-10,1Y,365,2026-07-09,CUST1800
2025-01-21,Motor,1077.0,1270.86,Miami,Paid,Card,2025-01-21,1Y,365,2026-01-20,CUST1801
2025-06-20,Travel,964.0,1137.52,Los Angeles,Pending,Cash,2025-06-20,1Y,365,2026-06-19,CUST1802
2025-06-15,Motor,871.0,1027.78,Miami,Paid,Card,2025-06-15,1Y,365,2026-06-14,CUST1803
2025-04-05,Motor,711.0,838.98,Seattle,Paid,Card,2025-04-05,1Y,365,2026-04-04,CUST1804
2025-02-16,Motor,,,Houston,Paid,Cash,2025-02-16,3M,90,2025-05-16,CUST1805
2025-01-17,Motor,788.0,929.84,Seattle,Paid,Cash,2025-01-17,6M,180,2025-07-15,CUST1806
2025-01-04,Other,794.0,936.92,Chicago,Pending,Card,2025-01-04,1Y,365,2026-01-03,CUST1807
2025-06-25,Medical,989.0,1167.02,Los Angeles,Failed,Card,2025-06-25,1Y,365,2026-06-24,CUST1808
2025-02-02,Motor,900.0,1062.0,Phoenix,Pending,Online,2025-02-02,1Y,365,2026-02-01,CUST1809
2025-12-16,Motor,1100.0,1298.0,Houston,Paid,Card,2025-12-16,1Y,365,2026-12-15,CUST1810
2025-03-31,Medical,916.0,1080.88,Boston,Pending,Card,2025-03-31,1Y,365,2026-03-30,CUST1811
2025-08-26,Motor,1062.0,1253.16,Houston,Paid,Card,2025-08-26,1Y,365,2026-08-25,CUST1812
2025-09-03,Medical,921.0,1086.78,Chicago,Paid,Card,2025-09-03,1Y,365,2026-09-02,CUST1813
2025-06-30,Medical,843.0,994.74,Chicago,Paid,Bank Transfer,2025-06-30,6M,180,2025-12-26,CUST1814
2025-11-18,Travel,986.0,1163.48,Phoenix,Paid,Cash,2025-11-18,6M,180,2026-05-16,CUST1815
2025-02-10,Motor,880.0,1038.4,Chicago,Paid,Bank Transfer,2025-02-10,1Y,365,2026-02-09,CUST1816
2025-03-27,Travel,810.0,955.8,Dallas,Paid,Bank Transfer,2025-03-27,1Y,365,2026-03-26,CUST1817
2025-04-02,Other,889.0,1049.02,Chicago,,Card,2025-04-02,1Y,365,2026-04-01,CUST1818
2025-02-19,Travel,966.0,1139.88,Chicago,Paid,Cash,2025-02-19,1Y,365,2026-02-18,CUST1819
2025-04-18,Other,850.0,1003.0,Phoenix,Paid,Card,2025-04-18,1Y,365,2026-04-17,CUST1820
2025-04-24,Travel,982.0,1158.76,New York,Paid,Card,2025-04-24,1Y,365,2026-04-23,CUST1821
2025-10-06,Medical,1093.0,1289.74,Miami,Pending,Cash,2025-10-06,1Y,365,2026-10-05,CUST1822
2025-04-20,Medical,864.0,1019.52,Houston,Paid,Card,2025-04-20,1Y,365,2026-04-19,CUST1823
2025-11-16,Motor,818.0,965.24,Houston,Paid,Card,2025-11-16,1Y,365,2026-11-15,CUST1824
2025-10-09,Motor,861.0,1015.98,Miami,Pending,Card,2025-10-09,3M,90,2026-01-06,CUST1825
2025-11-25,Medical,1036.0,1222.48,Dallas,Failed,Cash,2025-11-25,1Y,365,2026-11-24,CUST1826
2025-02-08,Medical,771.0,909.78,Seattle,Failed,Card,2025-02-08,1Y,365,2026-02-07,CUST1827
2025-12-25,Medical,1090.0,1286.2,Chicago,Pending,Cash,2025-12-25,1M,30,2026-01-23,CUST1828
2025-08-12,Medical,866.0,1021.88,Los Angeles,Refunded,Cash,2025-08-12,1Y,365,2026-08-11,CUST1829
2025-12-24,Motor,1037.0,1223.66,Miami,Paid,Bank Transfer,2025-12-24,1Y,365,2026-12-23,CUST1830
2025-05-10,Medical,1015.0,1197.7,Phoenix,Refunded,Card,2025-05-10,3M,90,2025-08-07,CUST1831
2025-12-13,Other,1014.0,1196.52,Miami,Failed,Online,2025-12-13,1Y,365,2026-12-12,CUST1832
2025-08-03,Travel,1064.0,1255.52,Phoenix,Paid,Card,2025-08-03,1Y,365,2026-08-02,CUST1833
2025-01-27,Motor,774.0,913.32,Dallas,Pending,Online,2025-01-27,1Y,365,2026-01-26,CUST1834
2025-05-30,Medical,938.0,1106.84,New York,Pending,Cash,2025-05-30,1Y,365,2026-05-29,CUST1835
2025-02-20,Medical,739.0,872.02,Phoenix,Pending,Card,2025-02-20,1Y,365,2026-02-19,CUST1836
2025-12-09,Motor,,,New York,Failed,Cash,2025-12-09,1Y,365,2026-12-08,CUST1837
2025-04-21,Medical,716.0,844.88,Chicago,Paid,Bank Transfer,2025-04-21,1Y,365,2026-04-20,CUST1838
2025-03-22,Other,973.0,1148.14,Miami,Paid,Bank Transfer,2025-03-22,1Y,365,2026-03-21,CUST1839
2025-07-21,Motor,943.0,1112.74,Houston,Paid,Card,2025-07-21,1M,30,2025-08-19,CUST1840
2025-06-04,Travel,996.0,1175.28,Chicago,Pending,Bank Transfer,2025-06-04,1Y,365,2026-06-03,CUST1841
2025-02-05,Medical,770.0,908.6,Atlanta,Pending,Cash,2025-02-05,1Y,365,2026-02-04,CUST1842
2025-10-25,Motor,833.0,982.94,Dallas,Pending,Online,2025-10-25,3M,90,2026-01-22,CUST1843
2025-11-04,Medical,971.0,1145.78,Houston,Pending,Card,2025-11-04,1Y,365,2026-11-03,CUST1844
2025-09-28,Travel,1031.0,1216.58,Boston,Failed,Bank Transfer,2025-09-28,1Y,365,2026-09-27,CUST1845
2025-08-13,Medical,1055.0,1244.9,Chicago,Paid,Cash,2025-08-13,1Y,365,2026-08-12,CUST1846
2025-05-27,Medical,729.0,860.22,Dallas,Failed,Cash,2025-05-27,1Y,365,2026-05-26,CUST1847
2025-07-17,Travel,861.0,1015.98,New York,Paid,Bank Transfer,2025-07-17,1Y,365,2026-07-16,CUST1848
2025-07-09,Motor,704.0,830.72,Los Angeles,Paid,Card,2025-07-09,1Y,365,2026-07-08,CUST1849
2025-03-02,Medical,1028.0,1213.04,,Paid,Cash,2025-03-02,6M,180,2025-08-28,CUST1850
2025-01-30,Travel,749.0,883.82,New York,Paid,Card,2025-01-30,1Y,365,2026-01-29,CUST1851
2025-04-03,Medical,1029.0,1214.22,Houston,Paid,Card,2025-04-03,1Y,365,2026-04-02,CUST1852
2025-06-15,Medical,762.0,899.16,New York,Paid,Bank Transfer,2025-06-15,1Y,365,2026-06-14,CUST1853
2025-02-28,Other,706.0,833.08,Miami,Paid,Card,2025-02-28,6M,180,2025-08-26,CUST1854
2025-02-08,Travel,1052.0,1241.36,New York,Pending,Card,2025-02-08,1Y,365,2026-02-07,CUST1855
2025-11-07,Travel,875.0,1032.5,New York,Paid,Card,2025-11-07,1Y,365,2026-11-06,CUST1856
2025-05-17,Other,870.0,1026.6,Boston,Paid,Cash,2025-05-17,1Y,365,2026-05-16,CUST1857
2025-08-01,Travel,959.0,1131.62,Miami,Paid,Online,2025-08-01,1Y,365,2026-07-31,CUST1858
2025-07-10,Travel,810.0,955.8,Atlanta,Paid,Bank Transfer,2025-07-10,6M,180,2026-01-05,CUST1859
2025-09-25,Travel,977.0,1152.86,Houston,,Card,2025-09-25,1Y,365,2026-09-24,CUST1860
2025-09-27,Travel,872.0,1028.96,New York,Paid,Online,2025-09-27,1Y,365,2026-09-26,CUST1861
2025-04-18,Travel,809.0,954.62,Phoenix,Pending,Card,2025-04-18,1Y,365,2026-04-17,CUST1862
2025-11-05,Medical,858.0,1012.44,Phoenix,Paid,Online,2025-11-05,1Y,365,2026-11-04,CUST1863
2025-05-16,Travel,702.0,828.36,New York,,Bank Transfer,2025-05-16,1Y,365,2026-05-15,CUST1864
2025-11-01,Other,820.0,967.6,Seattle,Paid,Card,2025-11-01,1Y,365,2026-10-31,CUST1865
2025-05-28,Medical,937.0,1105.66,Phoenix,Pending,Bank Transfer,2025-05-28,1Y,365,2026-05-27,CUST1866
2025-02-10,Motor,755.0,890.9,Dallas,Refunded,Card,2025-02-10,1Y,365,2026-02-09,CUST1867
2025-10-04,Motor,747.0,881.46,Houston,Paid,Cash,2025-10-04,1Y,365,2026-10-03,CUST1868
2025-01-11,Travel,963.0,1136.34,Phoenix,Paid,Card,2025-01-11,1Y,365,2026-01-10,CUST1869
2025-10-09,Motor,871.0,1027.78,Los Angeles,Paid,Online,2025-10-09,1Y,365,2026-10-08,CUST1870
2025-01-16,Medical,754.0,889.72,Boston,Paid,Cash,2025-01-16,1Y,365,2026-01-15,CUST1871
2025-03-17,Other,999.0,1178.82,Chicago,Paid,Online,2025-03-17,6M,180,2025-09-12,CUST1872
2025-08-08,Travel,1010.0,1191.8,New York,Paid,Online,2025-08-08,6M,180,2026-02-03,CUST1873
2025-12-09,Other,713.0,841.34,New York,Failed,Card,2025-12-09,6M,180,2026-06-06,CUST1874
2025-05-29,Travel,780.0,920.4,Miami,Failed,Bank Transfer,2025-05-29,1Y,365,2026-05-28,CUST1875
2025-02-13,Medical,848.0,1000.64,Boston,Paid,Online,2025-02-13,1Y,365,2026-02-12,CUST1876
2025-03-26,Medical,993.0,1171.74,Atlanta,Paid,Card,2025-03-26,6M,180,2025-09-21,CUST1877
2025-11-23,Motor,729.0,860.22,Miami,Paid,Card,2025-11-23,1Y,365,2026-11-22,CUST1878
2025-09-22,Motor,1023.0,1207.14,Boston,Paid,Card,2025-09-22,1Y,365,2026-09-21,CUST1879
2025-02-06,Medical,828.0,977.04,Dallas,Pending,Card,2025-02-06,6M,180,2025-08-04,CUST1880
2025-05-21,Medical,750.0,885.0,Los Angeles,Paid,Online,2025-05-21,1Y,365,2026-05-20,CUST1881
2025-04-07,Travel,1046.0,1234.28,Phoenix,Paid,Bank Transfer,2025-04-07,1Y,365,2026-04-06,CUST1882
2025-03-06,Travel,734.0,866.12,New York,Paid,Cash,2025-03-06,1Y,365,2026-03-05,CUST1883
2025-11-05,Medical,751.0,886.18,Los Angeles,Paid,Online,2025-11-05,1Y,365,2026-11-04,CUST1884
2025-08-13,Medical,1080.0,1274.4,Chicago,Paid,Card,2025-08-13,1Y,365,2026-08-12,CUST1885
2025-03-07,Medical,908.0,1071.44,Los Angeles,Paid,Cash,2025-03-07,1Y,365,2026-03-06,CUST1886
2025-08-25,Travel,885.0,1044.3,Boston,Paid,Card,2025-08-25,1Y,365,2026-08-24,CUST1887
2025-05-31,Other,975.0,1150.5,Boston,Paid,Card,2025-05-31,1Y,365,2026-05-30,CUST1888
2025-01-23,Motor,952.0,1123.36,Chicago,Pending,Card,2025-01-23,1Y,365,2026-01-22,CUST1889
2025-06-13,Medical,946.0,1116.28,Miami,Paid,Card,2025-06-13,1Y,365,2026-06-12,CUST1890
2025-03-09,Medical,709.0,836.62,Chicago,Pending,Card,2025-03-09,1Y,365,2026-03-08,CUST1891
2025-03-31,Medical,921.0,1086.78,New York,Paid,Bank Transfer,2025-03-31,3M,90,2025-06-28,CUST1892
2025-11-16,Other,811.0,956.98,Los Angeles,Paid,Card,2025-11-16,1Y,365,2026-11-15,CUST1893
2025-09-16,Motor,1023.0,1207.14,Los Angeles,Pending,Card,2025-09-16,6M,180,2026-03-14,CUST1894
2025-02-18,Travel,902.0,1064.36,Los Angeles,Paid,Cash,2025-02-18,1Y,365,2026-02-17,CUST1895
2025-11-06,Travel,749.0,883.82,Los Angeles,Paid,Card,2025-11-06,1Y,365,2026-11-05,CUST1896
2025-07-29,Travel,1055.0,1244.9,New York,Paid,Online,2025-07-29,1Y,365,2026-07-28,CUST1897
2025-11-15,Motor,813.0,959.34,Los Angeles,Pending,Online,2025-11-15,1Y,365,2026-11-14,CUST1898
2025-09-29,Medical,808.0,953.44,Atlanta,Failed,Cash,2025-09-29,1Y,365,2026-09-28,CUST1899
2025-05-04,Medical,1075.0,1268.5,New York,Paid,Bank Transfer,2025-05-04,1Y,365,2026-05-03,CUST1900
2025-07-14,Other,1010.0,1191.8,Los Angeles,Paid,Cash,2025-07-14,1Y,365,2026-07-13,CUST1901
2025-07-13,Medical,1044.0,1231.92,Houston,Paid,Cash,2025-07-13,3M,90,2025-10-10,CUST1902
2025-09-20,Motor,965.0,1138.7,Chicago,Paid,Online,2025-09-20,1Y,365,2026-09-19,CUST1903
2025-04-01,Travel,1065.0,1256.7,Houston,Paid,Online,2025-04-01,3M,90,2025-06-29,CUST1904
2025-05-02,Travel,746.0,880.28,New York,Paid,Card,2025-05-02,1Y,365,2026-05-01,CUST1905
2025-03-31,Travel,940.0,1109.2,Miami,Pending,Bank Transfer,2025-03-31,6M,180,2025-09-26,CUST1906
2025-04-18,Motor,817.0,964.06,Phoenix,Paid,Online,2025-04-18,1Y,365,2026-04-17,CUST1907
2025-02-28,Other,859.0,1013.62,Miami,Pending,Card,2025-02-28,1Y,365,2026-02-27,CUST1908
2025-01-14,Motor,795.0,938.1,Phoenix,Pending,Bank Transfer,2025-01-14,1Y,365,2026-01-13,CUST1909
2025-12-09,Motor,782.0,922.76,Chicago,Pending,Cash,2025-12-09,3M,90,2026-03-08,CUST1910
2025-01-28,Motor,877.0,1034.86,Chicago,Paid,Cash,2025-01-28,1Y,365,2026-01-27,CUST1911
2025-11-20,Medical,1068.0,1260.24,Los Angeles,Paid,Card,2025-11-20,1Y,365,2026-11-19,CUST1912
2025-01-02,Other,954.0,1125.72,Houston,Paid,Card,2025-01-02,3M,90,2025-04-01,CUST1913
2025-10-10,Motor,840.0,991.2,New York,Paid,Card,2025-10-10,1Y,365,2026-10-09,CUST1914
2025-04-30,Other,873.0,1030.14,Los Angeles,Paid,Bank Transfer,2025-04-30,1Y,365,2026-04-29,CUST1915
2025-07-08,Medical,912.0,1076.16,Miami,Paid,Online,2025-07-08,1Y,365,2026-07-07,CUST1916
2025-04-13,Motor,798.0,941.64,New York,Paid,Online,2025-04-13,1Y,365,2026-04-12,CUST1917
2025-06-28,Travel,909.0,1072.62,New York,Paid,Card,2025-06-28,1Y,365,2026-06-27,CUST1918
2025-06-14,Medical,979.0,1155.22,Miami,Failed,Card,2025-06-14,1Y,365,2026-06-13,CUST1919
2025-07-12,Motor,797.0,940.46,Chicago,Pending,Cash,2025-07-12,1Y,365,2026-07-11,CUST1920
2025-05-24,Other,934.0,1102.12,Seattle,Paid,Cash,2025-05-24,1Y,365,2026-05-23,CUST1921
2025-07-15,Motor,984.0,1161.12,Atlanta,Failed,Bank Transfer,2025-07-15,1Y,365,2026-07-14,CUST1922
2025-10-28,Medical,908.0,1071.44,Boston,Paid,Card,2025-10-28,1M,30,2025-11-26,CUST1923
2025-06-08,Medical,817.0,964.06,Chicago,Paid,Card,2025-06-08,1Y,365,2026-06-07,CUST1924
2025-05-12,Motor,922.0,1087.96,Los Angeles,Pending,Cash,2025-05-12,1Y,365,2026-05-11,CUST1925
2025-02-17,Medical,1018.0,1201.24,Phoenix,Paid,Bank Transfer,2025-02-17,1Y,365,2026-02-16,CUST1926
2025-05-11,Medical,788.0,929.84,Miami,Paid,Card,2025-05-11,1Y,365,2026-05-10,CUST1927
2025-02-15,Medical,930.0,1097.4,Miami,Paid,Online,2025-02-15,1Y,365,2026-02-14,CUST1928
2025-03-08,Other,972.0,1146.96,Los Angeles,,Cash,2025-03-08,1Y,365,2026-03-07,CUST1929
2025-12-13,Other,828.0,977.04,New York,Paid,Online,2025-12-13,1Y,365,2026-12-12,CUST1930
2025-02-02,Other,855.0,1008.9,Los Angeles,Paid,Bank Transfer,2025-02-02,1Y,365,2026-02-01,CUST1931
2025-06-25,Other,1056.0,1246.08,New York,Paid,Bank Transfer,2025-06-25,6M,180,2025-12-21,CUST1932
2025-10-31,Other,845.0,997.1,New York,Paid,Online,2025-10-31,1Y,365,2026-10-30,CUST1933
2025-12-13,Travel,939.0,1108.02,Atlanta,Paid,Online,2025-12-13,1Y,365,2026-12-12,CUST1934
2025-02-23,Medical,760.0,896.8,New York,,Online,2025-02-23,1Y,365,2026-02-22,CUST1935
2025-03-01,Travel,1071.0,1263.78,Phoenix,Pending,Online,2025-03-01,1Y,365,2026-02-28,CUST1936
2025-05-16,Motor,939.0,1108.02,Boston,Pending,Bank Transfer,2025-05-16,1Y,365,2026-05-15,CUST1937
2025-07-21,Medical,1004.0,1184.72,Chicago,Paid,Card,2025-07-21,6M,180,2026-01-16,CUST1938
2025-12-16,Travel,941.0,1110.38,Houston,Pending,Card,2025-12-16,1Y,365,2026-12-15,CUST1939
2025-03-17,Travel,842.0,993.56,Miami,Paid,Online,2025-03-17,1Y,365,2026-03-16,CUST1940
2025-03-01,Medical,836.0,986.48,Los Angeles,Paid,Card,2025-03-01,1Y,365,2026-02-28,CUST1941
2025-04-03,Motor,981.0,1157.58,Houston,Paid,Cash,2025-04-03,1Y,365,2026-04-02,CUST1942
2025-11-15,Medical,1044.0,1231.92,Seattle,Paid,Online,2025-11-15,6M,180,2026-05-13,CUST1943
2025-01-11,Motor,751.0,886.18,Dallas,Pending,Online,2025-01-11,1Y,365,2026-01-10,CUST1944
2025-05-19,Medical,,,Seattle,Refunded,Online,2025-05-19,1Y,365,2026-05-18,CUST1945
2025-02-13,Motor,1032.0,1217.76,Boston,Paid,Bank Transfer,2025-02-13,1Y,365,2026-02-12,CUST1946
2025-02-27,Medical,743.0,876.74,Chicago,Paid,Bank Transfer,2025-02-27,3M,90,2025-05-27,CUST1947
2025-11-30,Medical,743.0,876.74,Dallas,Paid,Online,2025-11-30,6M,180,2026-05-28,CUST1948
2025-01-01,Medical,978.0,1154.04,Phoenix,Paid,Card,2025-01-01,1Y,365,2025-12-31,CUST1949
2025-04-28,Medical,1037.0,1223.66,Miami,Paid,Card,2025-04-28,1Y,365,2026-04-27,CUST1950
2025-11-30,Medical,857.0,1011.26,Dallas,Refunded,Online,2025-11-30,1Y,365,2026-11-29,CUST1951
2025-08-10,Other,956.0,1128.08,Dallas,Pending,Cash,2025-08-10,1Y,365,2026-08-09,CUST1952
2025-01-27,Motor,1100.0,1298.0,Atlanta,Failed,Bank Transfer,2025-01-27,1Y,365,2026-01-26,CUST1953
2025-06-19,Medical,829.0,978.22,Los Angeles,Paid,Card,2025-06-19,1Y,365,2026-06-18,CUST1954
2025-12-20,Motor,790.0,932.2,Miami,Paid,Bank Transfer,2025-12-20,1Y,365,2026-12-19,CUST1955
2025-05-26,Motor,1097.0,1294.46,Los Angeles,Paid,Online,2025-05-26,1Y,365,2026-05-25,CUST1956
2025-07-12,Medical,812.0,958.16,Phoenix,Failed,Bank Transfer,2025-07-12,1Y,365,2026-07-11,CUST1957
2025-07-13,Medical,889.0,1049.02,Dallas,Paid,Card,2025-07-13,1Y,365,2026-07-12,CUST1958
2025-08-29,Medical,877.0,1034.86,Dallas,Paid,Bank Transfer,2025-08-29,1Y,365,2026-08-28,CUST1959
2025-03-10,Other,909.0,1072.62,Chicago,Paid,Online,2025-03-10,1Y,365,2026-03-09,CUST1960
2025-11-02,Medical,807.0,952.26,Houston,Pending,Online,2025-11-02,6M,180,2026-04-30,CUST1961
2025-12-26,Motor,972.0,1146.96,Los Angeles,Pending,Card,2025-12-26,6M,180,2026-06-23,CUST1962
2025-02-21,Medical,977.0,1152.86,New York,Paid,Bank Transfer,2025-02-21,1Y,365,2026-02-20,CUST1963
2025-10-25,Motor,780.0,920.4,Los Angeles,Paid,Card,2025-10-25,1Y,365,2026-10-24,CUST1964
2025-10-25,Motor,892.0,1052.56,Atlanta,Pending,Bank Transfer,2025-10-25,1Y,365,2026-10-24,CUST1965
2025-09-27,Travel,,,Los Angeles,Paid,Card,2025-09-27,1Y,365,2026-09-26,CUST1966
2025-05-15,Medical,788.0,929.84,Boston,Paid,Bank Transfer,2025-05-15,1Y,365,2026-05-14,CUST1967
2025-06-20,Medical,1095.0,1292.1,Los Angeles,Paid,Bank Transfer,2025-06-20,6M,180,2025-12-16,CUST1968
2025-11-02,Travel,903.0,1065.54,Dallas,Paid,Card,2025-11-02,1Y,365,2026-11-01,CUST1969
2025-02-25,Motor,949.0,1119.82,Phoenix,Paid,Card,2025-02-25,1Y,365,2026-02-24,CUST1970
2025-10-29,Motor,1056.0,1246.08,Miami,Refunded,Card,2025-10-29,1Y,365,2026-10-28,CUST1971
2025-12-02,Travel,986.0,1163.48,Miami,Paid,Card,2025-12-02,1Y,365,2026-12-01,CUST1972
2025-09-06,Motor,1017.0,1200.06,Miami,Paid,Cash,2025-09-06,1Y,365,2026-09-05,CUST1973
2025-05-05,Travel,985.0,1162.3,Atlanta,Paid,Card,2025-05-05,1Y,365,2026-05-04,CUST1974
2025-07-23,Travel,900.0,1062.0,Phoenix,Paid,Card,2025-07-23,6M,180,2026-01-18,CUST1975
2025-01-19,Medical,953.0,1124.54,New York,Paid,Online,2025-01-19,1Y,365,2026-01-18,CUST1976
2025-12-06,Medical,815.0,961.7,Los Angeles,Paid,Card,2025-12-06,1Y,365,2026-12-05,CUST1977
2025-05-05,Motor,1057.0,1247.26,Miami,Paid,Online,2025-05-05,1Y,365,2026-05-04,CUST1978
2025-01-21,Medical,772.0,910.96,Houston,Paid,Bank Transfer,2025-01-21,1Y,365,2026-01-20,CUST1979
2025-10-17,Medical,1054.0,1243.72,Phoenix,Pending,Cash,2025-10-17,1Y,365,2026-10-16,CUST1980
2025-08-28,Motor,1052.0,1241.36,Phoenix,Paid,Bank Transfer,2025-08-28,1Y,365,2026-08-27,CUST1981
2025-08-15,Motor,757.0,893.26,Chicago,Paid,Card,2025-08-15,1Y,365,2026-08-14,CUST1982
2025-01-20,Medical,984.0,1161.12,Dallas,Paid,Online,2025-01-20,6M,180,2025-07-18,CUST1983
